gene_id	r	p
ANKS1B|56899	4.0618	0.319112
ANKS3|124401	9.75898	0.0191443
ANKS4B|257629	0	NaN
ANKS6|203286	23.7146	0.023062
ANKZF1|55139	2.22631	0.00137946
ANLN|54443	5.67682	0.00125464
ANO10|55129	5.68572	0.0117247
ANO1|55107	2.16254	0.350917
ANO2|57101	0.358721	0.00850209
ANO3|63982	13.5214	0.871146
ANO4|121601	11.9287	0.0401172
ANO5|203859	0	NaN
ANO6|196527	8.6976	0.0028006
ANO7|50636	32.0904	0.463352
ANO8|57719	3.61819	0.00974067
ANO9|338440	0.714685	0.172991
ANP32A|8125	3.51682	0.000592471
ANP32B|10541	8.85768	0.00116466
ANP32C|23520	1.33737	0.0179704
ANP32D|23519	1.08063	0.0286913
ANP32E|81611	4.16974	0.000766871
ANPEP|290	1.61381	0.000822905
ANTXR1|84168	20.3343	0.00414289
ANTXR2|118429	1.57994	0.00765425
ANTXRL|195977	0	NaN
ANUBL1|93550	7.34798	0.0413355
ANXA10|11199	0.246037	0.0953863
ANXA11|311	9.67458	0.00318854
ANXA13|312	0	NaN
ANXA1|301	7.2505	0.00143935
ANXA2P1|303	2.22141	0.0739122
ANXA2P2|304	3.1084	0.000288978
ANXA2P3|305	0.0833333	NaN
ANXA2|302	3.98092	0.000297808
ANXA3|306	4.38764	0.022437
ANXA4|307	2.86647	0.0226093
ANXA5|308	4.83714	0.000947329
ANXA6|309	5.71359	0.00115163
ANXA7|310	4.28688	0.00147945
ANXA8L1|728113	0.0833333	NaN
ANXA8L2|244	0.281491	0.0113209
ANXA8|653145	0.624261	0.0310203
ANXA9|8416	12.0461	0.178559
AOAH|313	2.01388	0.113369
AOC2|314	3.22362	0.0245658
AOC3|8639	2.4656	0.0273807
AOX1|316	1.55337	0.249736
AOX2P|344454	0.53436	0.561877
AP1AR|55435	9.84908	0.0170247
AP1B1|162	8.73893	0.00308679
AP1G1|164	7.22963	0.00267164
AP1G2|8906	7.44657	0.00911513
AP1M1|8907	8.1059	0.00522842
AP1M2|10053	0.834924	0.00345365
AP1S1|1174	3.56626	0.00184368
AP1S2|8905	11.3927	0.0195395
AP1S3|130340	5.38538	0.00746533
AP2A1|160	12.3867	0.00405527
AP2A2|161	15.8203	0.00957361
AP2B1|163	8.2917	0.000618124
AP2M1|1173	4.80726	0.000466752
AP2S1|1175	4.85756	0.0018767
AP3B1|8546	6.90438	0.00369418
AP3B2|8120	1.34836	0.502802
AP3D1|8943	6.08061	0.00154031
AP3M1|26985	8.76103	0.00391159
AP3M2|10947	6.01681	0.0123523
AP3S1|1176	5.40732	0.00256972
AP3S2|10239	37.5177	0.0331301
AP4B1|10717	5.52401	0.00683151
AP4E1|23431	8.59838	0.0122934
AP4M1|9179	11.5374	0.0374545
AP4S1|11154	3.29641	0.0258111
APAF1|317	23.6897	0.0301163
APBA1|320	0.0833333	NaN
APBA2|321	0.116148	0.0850188
APBA3|9546	21.4716	0.0557866
APBB1IP|54518	0.0833333	NaN
APBB1|322	2.79188	0.222604
APBB2|323	24.2325	0.0551806
APBB3|10307	9.96314	0.0141983
APC2|10297	6.43035	0.151551
APCDD1L|164284	1.38455	0.179395
APCDD1|147495	0	NaN
APCS|325	0	NaN
APC|324	8.64659	0.00387077
APEH|327	9.63933	0.00328869
APEX1|328	6.30791	0.000785603
APEX2|27301	8.50731	0.00783597
APH1A|51107	12.1345	0.00352103
APH1B|83464	9.01409	0.0607292
API5|8539	4.41743	0.00126722
APIP|51074	9.36865	0.0108356
APITD1|378708	3.57066	0.00623166
APLF|200558	4.32284	0.0759643
APLNR|187	0	NaN
APLN|8862	2.79851	0.0314858
APLP1|333	1.86563	0.00715397
APLP2|334	17.0111	0.00164506
APOA1BP|128240	5.84186	0.00178223
APOA1|335	11.2766	0.707295
APOA2|336	0.166667	NaN
APOA4|337	0	NaN
APOA5|116519	0.0833333	NaN
APOB48R|55911	8.60705	0.69653
APOBEC1|339	0	NaN
APOBEC2|10930	5.36381	0.622699
APOBEC3A|200315	0.0316168	0.059473
APOBEC3B|9582	3.96122	0.00610237
APOBEC3C|27350	12.7604	0.0213113
APOBEC3D|140564	2.33561	0.250183
APOBEC3F|200316	4.7472	0.593608
APOBEC3G|60489	0.0833333	NaN
APOBEC3H|164668	0	NaN
APOBEC4|403314	0.960202	0.62208
APOB|338	0.0833333	NaN
APOC1P1|342	0	NaN
APOC1|341	5.1929	0.0160344
APOC2|344	0	NaN
APOC3|345	0.345143	0.579933
APOC4|346	0	NaN
APOD|347	0.166667	NaN
APOE|348	0.757717	0.0167115
APOF|319	1	NaN
APOH|350	0	NaN
APOL1|8542	0.803937	0.0525314
APOL2|23780	7.36832	0.0107797
APOL3|80833	1.3711	0.464082
APOL4|80832	0.166667	NaN
APOL5|80831	0	NaN
APOL6|80830	4.28861	0.031778
APOLD1|81575	1.93382	0.0193672
APOM|55937	11.6247	0.383763
APOOL|139322	9.96684	0.0339143
APOO|79135	5.61261	0.00687795
APPBP2|10513	13.9793	0.0168429
APPL1|26060	11.1369	0.00641016
APPL2|55198	24.2023	0.0400069
APP|351	12.4411	0.00110528
APRT|353	5.08455	0.00261989
APTX|54840	4.31272	0.00374835
AQP10|89872	0.333333	NaN
AQP11|282679	21.6748	0.531791
AQP12A|375318	0	NaN
AQP12B|653437	0	NaN
AQP1|358	1.12415	0.0186712
AQP2|359	0.591334	0.321144
AQP3|360	3.73684	0.00117869
AQP4|361	0.0833333	NaN
AQP5|362	0.56332	0.0744805
AQP6|363	23.8097	0.585825
AQP7P1|375719	0	NaN
AQP7P3|441432	0	NaN
AQP7|364	0.530295	0.0434777
AQP8|343	0.0833333	NaN
AQP9|366	0.0833333	NaN
AQPEP|206338	3.29251	0.141862
AQR|9716	5.07066	0.00309205
ARAF|369	15.6289	0.0093888
ARAP1|116985	9.82783	0.00439348
ARAP2|116984	13.0415	0.0560625
ARAP3|64411	7.66547	0.00971338
ARCN1|372	10.9402	0.0024283
ARC|23237	1.03213	0.0124805
AREG|374	0.574559	0.0339817
ARF1|375	7.82111	0.000753062
ARF3|377	4.68658	0.000493656
ARF4|378	6.41479	0.00170978
ARF5|381	6.65334	0.00298101
ARF6|382	24.3371	0.0098008
ARFGAP1|55738	7.31179	0.00219635
ARFGAP2|84364	4.8179	0.00285747
ARFGAP3|26286	4.92562	0.00408366
ARFGEF1|10565	15.4914	0.00852663
ARFGEF2|10564	9.53128	0.00377185
ARFIP1|27236	5.77176	0.0101418
ARFIP2|23647	9.61031	0.0056293
ARFRP1|10139	8.55602	0.0108479
ARG1|383	1.7378	0.65467
ARG2|384	12.2451	0.0317714
ARGFXP2|503640	6.72758	0.352952
ARGFX|503582	0	NaN
ARGLU1|55082	4.14812	0.000571729
ARHGAP10|79658	11.56	0.0356908
ARHGAP11A|9824	6.96582	0.00230424
ARHGAP11B|89839	122.717	0.442941
ARHGAP12|94134	11.0484	0.0138384
ARHGAP15|55843	0.663077	0.443112
ARHGAP17|55114	4.36898	0.00230023
ARHGAP18|93663	4.78563	0.00425533
ARHGAP19|84986	9.59345	0.00950857
ARHGAP1|392	14.2138	0.0104586
ARHGAP20|57569	6.26833	0.241694
ARHGAP21|57584	6.8682	0.00202585
ARHGAP22|58504	3.10674	0.0277329
ARHGAP23|57636	5.04209	0.00171907
ARHGAP24|83478	4.96244	0.161577
ARHGAP25|9938	2.01249	0.138673
ARHGAP26|23092	7.19904	0.0201447
ARHGAP27|201176	7.69498	0.0144296
ARHGAP28|79822	2.41335	0.0405061
ARHGAP29|9411	21.4685	0.041084
ARHGAP30|257106	3.75434	0.323994
ARHGAP31|57514	8.47214	0.251856
ARHGAP32|9743	54.5532	0.0742925
ARHGAP33|115703	4.987	0.0500015
ARHGAP36|158763	0.166667	NaN
ARHGAP39|80728	21.1753	0.0352671
ARHGAP42|143872	4.09535	0.021629
ARHGAP4|393	0.82657	0.0182695
ARHGAP5|394	11.5148	0.00516547
ARHGAP6|395	0.0784999	0.32019
ARHGAP8|23779	3.14957	0.116725
ARHGAP9|64333	0.0833333	NaN
ARHGDIA|396	3.59029	0.000425919
ARHGDIB|397	0.508903	0.105097
ARHGDIG|398	0.252848	0.178123
ARHGEF10L|55160	16.1602	0.046876
ARHGEF10|9639	14.951	0.0126201
ARHGEF11|9826	26.8018	0.0308048
ARHGEF12|23365	19.1164	0.00691174
ARHGEF15|22899	0.166667	NaN
ARHGEF16|27237	2.00917	0.000556441
ARHGEF17|9828	9.42738	0.00732834
ARHGEF18|23370	7.76243	0.00488404
ARHGEF19|128272	5.77153	0.0168912
ARHGEF1|9138	10.0245	0.00403153
ARHGEF2|9181	17.6845	0.00932105
ARHGEF33|100271715	4.69258	0.0466803
ARHGEF35|445328	0	NaN
ARHGEF37|389337	0.690322	0.0190748
ARHGEF38|54848	0	NaN
ARHGEF3|50650	42.0506	0.0927484
ARHGEF4|50649	6.65616	0.0182658
ARHGEF5|7984	0.0833333	NaN
ARHGEF6|9459	0.345143	0.579933
ARHGEF7|8874	17.1333	0.00826675
ARHGEF9|23229	0.0833333	NaN
ARID1A|8289	35.5372	0.0147485
ARID1B|57492	25.4265	0.0140238
ARID2|196528	11.8027	0.00749074
ARID3A|1820	3.50834	0.0294798
ARID3B|10620	14.3797	0.060386
ARID3C|138715	0.893699	0.179565
ARID4A|5926	32.6731	0.04806
ARID4B|51742	21.2386	0.0140321
ARID5A|10865	10.5502	0.0427045
ARID5B|84159	6.54426	0.00362036
ARIH1|25820	17.8935	0.0112622
ARIH2|10425	20.0619	0.00713359
ARL10|285598	3.52292	0.72544
ARL11|115761	0.0496994	0.165831
ARL13A|392509	2.09972	0.432957
ARL13B|200894	15.1518	0.0302188
ARL14|80117	0.485086	0.0738512
ARL15|54622	5.20836	0.038052
ARL16|339231	6.36518	0.00885653
ARL17A|51326	10.0538	0.00572848
ARL17B|641522	14.3851	0.642619
ARL1|400	6.90293	0.00492192
ARL2BP|23568	6.98107	0.0076801
ARL2|402	11.8487	0.00512242
ARL3|403	5.14883	0.00512968
ARL4A|10124	3.72241	0.00381993
ARL4C|10123	10.8476	0.133076
ARL4D|379	1.28614	0.00130204
ARL5A|26225	3.65558	0.00394669
ARL5B|221079	6.54715	0.0130691
ARL5C|390790	0.166667	NaN
ARL6IP1|23204	6.01509	0.00109771
ARL6IP4|51329	8.26836	0.00294228
ARL6IP5|10550	4.38939	0.00204026
ARL6IP6|151188	7.50202	0.0148407
ARL6|84100	8.34159	0.10569
ARL8A|127829	4.95578	0.0104214
ARL8B|55207	4.20921	0.0027795
ARL9|132946	0	NaN
ARMC10|83787	7.625	0.00547527
ARMC1|55156	7.67807	0.00468196
ARMC2|84071	13.1437	0.326063
ARMC3|219681	0.916667	NaN
ARMC4|55130	18.3405	0.0936502
ARMC5|79798	7.85787	0.0181081
ARMC6|93436	6.4332	0.00346582
ARMC7|79637	5.49954	0.0166611
ARMC8|25852	10.0904	0.0145603
ARMC9|80210	5.39724	0.0127827
ARMCX1|51309	0.0833333	NaN
ARMCX2|9823	3.69465	0.113875
ARMCX3|51566	14.9214	0.0131272
ARMCX5|64860	5.52526	0.011854
ARMCX6|54470	8.66367	0.0197426
ARMS2|387715	0	NaN
ARNT2|9915	0.358593	0.00109597
ARNTL2|56938	6.75508	0.0257495
ARNTL|406	6.59702	0.0294602
ARNT|405	15.9087	0.00815135
ARPC1A|10552	8.20757	0.00262695
ARPC1B|10095	11.4154	0.00262192
ARPC2|10109	5.13713	0.00117513
ARPC3|10094	8.52507	0.00360426
ARPC4|10093	3.2363	0.00104996
ARPC5L|81873	3.91751	0.00241834
ARPC5|10092	5.89758	0.00157623
ARPM1|84517	3.77358	0.0285826
ARPP19|10776	9.95502	0.00304936
ARPP21|10777	0.614481	0.208453
ARR3|407	0	NaN
ARRB1|408	36.2364	0.0557995
ARRB2|409	7.35157	0.0087848
ARRDC1|92714	12.2415	0.0205454
ARRDC2|27106	9.47832	0.0120299
ARRDC3|57561	2.04007	0.00117926
ARRDC4|91947	3.05211	0.00988639
ARRDC5|645432	0.417206	0.500323
ARSA|410	7.48765	0.0196619
ARSB|411	6.75218	0.0178471
ARSD|414	0.232613	0.258666
ARSE|415	0.298346	0.0486565
ARSF|416	0	NaN
ARSG|22901	2.44329	0.00366158
ARSH|347527	0	NaN
ARSI|340075	4.54721	0.677285
ARSJ|79642	7.15106	0.0234025
ARSK|153642	14.0821	0.0395381
ART1|417	0.166667	NaN
ART3|419	0	NaN
ART4|420	0	NaN
ART5|116969	0.666667	NaN
ARTN|9048	3.56558	0.0193713
ARV1|64801	6.73772	0.00676487
ARVCF|421	24.3465	0.132189
ARX|170302	0.0833333	NaN
AR|367	4.68331	0.0218319
AS3MT|57412	0.733957	0.057263
ASAH1|427	9.13652	0.00562749
ASAH2B|653308	2.37673	0.0313579
ASAH2|56624	0.23657	0.0156982
ASAM|79827	14.4231	0.0189216
ASAP1IT1|29065	0.75	NaN
ASAP1|50807	14.0022	0.00850161
ASAP2|8853	9.5594	0.0207186
ASAP3|55616	16.7874	0.0322915
ASB10|136371	0	NaN
ASB11|140456	0	NaN
ASB12|142689	0	NaN
ASB13|79754	9.05807	0.00486216
ASB14|142686	6.82233	0.253565
ASB15|142685	0.0833333	NaN
ASB16|92591	4.71823	0.107514
ASB17|127247	0.0784999	0.32019
ASB18|401036	0.416667	NaN
ASB1|51665	10.809	0.0120909
ASB2|51676	0	NaN
ASB3|51130	15.1367	0.0217517
ASB4|51666	0.462502	0.409595
ASB5|140458	0.416667	NaN
ASB6|140459	9.30401	0.00581239
ASB7|140460	24.9206	0.060572
ASB8|140461	13.708	0.0153842
ASB9|140462	1.73805	0.00268257
ASCC1|51008	8.10774	0.00621152
ASCC2|84164	6.00027	0.00394906
ASCC3|10973	4.09881	0.00143948
ASCL1|429	1.25344	0.625644
ASCL2|430	0.25	NaN
ASCL3|56676	0.666667	NaN
ASCL4|121549	0	NaN
ASF1A|25842	2.65621	0.00335879
ASF1B|55723	12.1341	0.00426835
ASFMR1|100126270	4.59394	0.821235
ASGR1|432	1.60306	0.0289171
ASGR2|433	0.172395	0.340885
ASH1L|55870	24.8912	0.00808075
ASH2L|9070	7.15193	0.00811733
ASIP|434	0.680031	0.324334
ASL|435	4.21926	0.00855019
ASMTL|8623	8.8082	0.0140581
ASMT|438	0.345143	0.579933
ASNA1|439	3.83768	0.00204331
ASNSD1|54529	4.00682	0.00191111
ASNS|440	3.22107	0.00185122
ASPA|443	0	NaN
ASPDH|554235	0.0833333	NaN
ASPG|374569	4.27376	0.350583
ASPHD1|253982	5.0714	0.00851996
ASPHD2|57168	19.245	0.54863
ASPH|444	7.35321	0.000534241
ASPM|259266	8.7167	0.00147685
ASPN|54829	0.416667	NaN
ASPRV1|151516	11.1863	0.162466
ASPSCR1|79058	8.27791	0.0117011
ASRGL1|80150	3.13408	0.0183583
ASS1|445	3.6496	0.000237782
ASTE1|28990	22.0392	0.116074
ASTL|431705	0.241715	0.12666
ASTN1|460	3.84792	0.0166686
ASTN2|23245	6.29257	0.0640188
ASXL1|171023	22.5786	0.00512345
ASXL2|55252	12.9844	0.011221
ASXL3|80816	0	NaN
ASZ1|136991	1.47962	0.0435442
ATAD1|84896	11.6715	0.00720162
ATAD2B|54454	10.4724	0.0208176
ATAD2|29028	11.3119	0.00272774
ATAD3A|55210	2.64732	0.000777676
ATAD3B|83858	1.94892	0.00103531
ATAD3C|219293	1.34553	0.801452
ATAD5|79915	6.37999	0.00347785
ATCAY|85300	0.176733	0.0325671
ATE1|11101	10.5096	0.0231696
ATF1|466	21.3728	0.010487
ATF2|1386	34.1579	0.0933937
ATF3|467	1.97101	0.00296665
ATF4|468	10.4493	0.00104231
ATF5|22809	2.27385	0.00539648
ATF6B|1388	8.09191	0.00418491
ATF6|22926	16.3432	0.00794802
ATF7IP2|80063	10.6314	0.371319
ATF7IP|55729	21.3958	0.0292634
ATF7|11016	43.144	0.0260417
ATG10|83734	14.6867	0.0946896
ATG12|9140	9.70784	0.00868484
ATG16L1|55054	6.87996	0.010148
ATG16L2|89849	2.27606	0.0038429
ATG2A|23130	13.7999	0.0137947
ATG2B|55102	38.5484	0.0339444
ATG3|64422	3.85763	0.0025506
ATG4A|115201	4.828	0.0168128
ATG4B|23192	14.5837	0.0160746
ATG4C|84938	8.95558	0.0219568
ATG4D|84971	6.84334	0.0160168
ATG5|9474	5.01719	0.00482839
ATG7|10533	10.552	0.0125176
ATG9A|79065	18.5955	0.00966871
ATG9B|285973	0.454931	0.10819
ATHL1|80162	2.81685	0.00545654
ATIC|471	10.0711	0.00266384
ATL1|51062	9.20749	0.325459
ATL2|64225	9.23395	0.00604718
ATL3|25923	6.5276	0.0073923
ATMIN|23300	9.70771	0.00766071
ATM|472	8.67689	0.0044529
ATN1|1822	14.3262	0.00547343
ATOH1|474	0.275421	0.355189
ATOH7|220202	4.27814	0.229866
ATOH8|84913	0.472679	0.00367922
ATOX1|475	5.41213	0.00520108
ATP10A|57194	0	NaN
ATP10B|23120	0.0833333	NaN
ATP10D|57205	7.21286	0.0175654
ATP11A|23250	11.884	0.00784874
ATP11B|23200	16.4985	0.0181419
ATP11C|286410	14.1556	0.00786863
ATP12A|479	0	NaN
ATP13A1|57130	13.9426	0.00570807
ATP13A2|23400	7.97448	0.00764407
ATP13A3|79572	7.01387	0.00148441
ATP13A4|84239	0.166667	NaN
ATP13A5|344905	0.0833333	NaN
ATP1A1|476	15.4748	0.000788229
ATP1A2|477	0.183166	0.196284
ATP1A3|478	2.27592	0.00760475
ATP1A4|480	0	NaN
ATP1B1|481	4.74128	0.0014304
ATP1B2|482	1.69925	0.0792217
ATP1B3|483	6.48169	0.00131624
ATP1B4|23439	0.0833333	NaN
ATP2A1|487	12.3331	0.206701
ATP2A2|488	19.45	0.00184732
ATP2A3|489	5.22431	0.00841308
ATP2B1|490	11.4975	0.00315611
ATP2B2|491	0.494808	0.0873991
ATP2B3|492	0.333333	NaN
ATP2B4|493	17.1998	0.0123146
ATP2C1|27032	12.7034	0.00487179
ATP2C2|9914	2.02523	0.216404
ATP4A|495	0.0833333	NaN
ATP4B|496	0.209343	0.135701
ATP5A1|498	11.915	0.000893313
ATP5B|506	4.89391	0.000174626
ATP5C1|509	4.19244	0.00075206
ATP5D|513	5.46704	0.0011012
ATP5EP2|432369	2.6806	0.00600899
ATP5E|514	13.1163	0.00221427
ATP5F1|515	4.68893	0.00063183
ATP5G1|516	2.8663	0.00109832
ATP5G2|517	12.3357	0.00131803
ATP5G3|518	2.57141	0.000579148
ATP5H|10476	6.43949	0.0017108
ATP5I|521	2.22649	0.000703164
ATP5J2|9551	2.6158	0.000518748
ATP5J|522	2.71731	0.00125735
ATP5L2|267020	2.04012	0.0272476
ATP5L|10632	12.3598	0.00311714
ATP5O|539	6.88952	0.00176441
ATP5SL|55101	11.6003	0.00808094
ATP5S|27109	18.5079	0.137257
ATP6AP1L|92270	0.976527	0.0165345
ATP6AP1|537	13.3023	0.00445506
ATP6AP2|10159	16.2808	0.00594183
ATP6V0A1|535	5.49368	0.00437513
ATP6V0A2|23545	17.7654	0.0182597
ATP6V0A4|50617	0.491665	0.00975364
ATP6V0B|533	4.26588	0.00127288
ATP6V0C|527	2.67222	0.00102534
ATP6V0D1|9114	3.49015	0.00355597
ATP6V0D2|245972	0.172395	0.340885
ATP6V0E1|8992	4.34417	0.00175267
ATP6V0E2|155066	2.32976	0.00941648
ATP6V1A|523	11.6798	0.00462779
ATP6V1B1|525	3.19953	0.201657
ATP6V1B2|526	3.69609	0.00212405
ATP6V1C1|528	4.25898	0.00191364
ATP6V1C2|245973	5.47796	0.0347121
ATP6V1D|51382	3.97826	0.00500528
ATP6V1E1|529	5.86683	0.00378639
ATP6V1E2|90423	19.0841	0.185581
ATP6V1F|9296	9.61231	0.00468125
ATP6V1G1|9550	4.03689	0.00249159
ATP6V1G2|534	6.73297	0.251077
ATP6V1G3|127124	0.0833333	NaN
ATP6V1H|51606	6.43791	0.00598771
ATP7A|538	16.5232	0.013259
ATP7B|540	17.4151	0.0650429
ATP8A1|10396	19.6013	0.104717
ATP8A2|51761	63651.5	0.999984
ATP8B1|5205	3.02443	0.0512403
ATP8B2|57198	15.1959	0.0162648
ATP8B3|148229	3.68584	0.00490452
ATP8B4|79895	2.0354	0.0554575
ATP8B5P|158381	1.4221	0.532203
ATP9A|10079	66.4957	0.0562294
ATP9B|374868	14.3461	0.0765074
ATPAF1|64756	5.93063	0.00375017
ATPAF2|91647	14.1771	0.0316562
ATPBD4|89978	7.81062	0.0327635
ATPIF1|93974	4.60827	0.00123769
ATRIP|84126	9.65454	0.0169431
ATRNL1|26033	0	NaN
ATRN|8455	15.5247	0.0102455
ATRX|546	26.9866	0.00690094
ATR|545	9.33804	0.00475217
ATXN10|25814	17.7348	0.00761099
ATXN1L|342371	29.854	0.0195633
ATXN1|6310	7.80722	0.0156806
ATXN2L|11273	15.07	0.00286644
ATXN2|6311	37.4116	0.0289005
ATXN3L|92552	0	NaN
ATXN3|4287	9.73279	0.0250749
ATXN7L1|222255	15.9886	0.0838982
ATXN7L2|127002	6.69434	0.0216043
ATXN7L3B|552889	16.473	0.00752201
ATXN7L3|56970	17.6498	0.00763323
ATXN7|6314	18.2426	0.0296994
ATXN8OS|6315	0	NaN
AUH|549	14.8773	0.0407176
AUP1|550	6.11144	0.00107273
AURKAIP1|54998	2.27568	0.000607182
AURKAPS1|6791	2.35095	0.0158028
AURKA|6790	2.84881	0.00056563
AURKB|9212	9.51316	0.004082
AURKC|6795	1.74549	0.213852
AUTS2|26053	0	NaN
AVEN|57099	2.62504	0.00902982
AVIL|10677	13.7492	0.743233
AVL9|23080	22.8789	0.0587825
AVPI1|60370	4.32686	0.00146211
AVPR1A|552	0	NaN
AVPR1B|553	0	NaN
AVPR2|554	2.54296	0.117135
AVP|551	0	NaN
AWAT1|158833	0	NaN
AWAT2|158835	0	NaN
AXIN1|8312	23.0321	0.0171909
AXIN2|8313	20.1378	0.192913
AXL|558	3.87434	0.00122701
AZGP1|563	0.617256	0.362966
AZI1|22994	9.73911	0.014425
AZI2|64343	17.0273	0.0164776
AZIN1|51582	4.90158	0.00129239
AZU1|566	0.39757	0.0128328
B2M|567	11.35	0.000640785
B3GALNT1|8706	2.16429	0.00574086
B3GALNT2|148789	11.9683	0.00603857
B3GALT1|8708	9.16531	0.639501
B3GALT2|8707	1.51258	0.296822
B3GALT4|8705	2.369	0.0600472
B3GALT5|10317	0	NaN
B3GALT6|126792	6.66502	0.00294945
B3GALTL|145173	5.74721	0.0322882
B3GAT1|27087	0.0833333	NaN
B3GAT2|135152	5.68496	0.142952
B3GAT3|26229	10.3711	0.0103388
B3GNT1|11041	15.6602	0.0158826
B3GNT2|10678	11.79	0.0210239
B3GNT3|10331	0.854492	0.0605829
B3GNT4|79369	4.36431	0.108571
B3GNT5|84002	6.74273	0.119886
B3GNT6|192134	0.814685	0.394581
B3GNT7|93010	11.7257	0.433338
B3GNT8|374907	2.70585	0.319997
B3GNT9|84752	13.586	0.0309063
B3GNTL1|146712	19.9173	0.0992968
B4GALNT1|2583	3.54217	0.010038
B4GALNT2|124872	0	NaN
B4GALNT3|283358	8.18546	0.705514
B4GALNT4|338707	3.40106	0.00288291
B4GALT1|2683	39.3144	0.00697612
B4GALT2|8704	5.88865	0.00227547
B4GALT3|8703	9.97551	0.00626186
B4GALT4|8702	2.74573	0.00407029
B4GALT5|9334	22.3086	0.0113801
B4GALT6|9331	10.5347	0.0812751
B4GALT7|11285	7.63928	0.0135595
B9D1|27077	5.32564	0.0179571
B9D2|80776	12.2879	0.0839026
BAALC|79870	0.75	NaN
BAAT|570	4.03707e+06	0.999999
BACE1|23621	12.5141	0.00696224
BACE2|25825	3.15416	0.00531909
BACH1|571	3.29196	0.00388451
BACH2|60468	3.52638	0.0472644
BAD|572	7.3637	0.0125138
BAG1|573	7.26095	0.00128649
BAG2|9532	2.82904	0.00140411
BAG3|9531	3.65942	0.00185955
BAG4|9530	12.0459	0.0545773
BAG5|9529	18.7561	0.0127095
BAGE2|85319	0	NaN
BAGE|574	0	NaN
BAHCC1|57597	3.28839	0.00229137
BAHD1|22893	13.2818	0.0147666
BAI1|575	1.0916	0.217959
BAI2|576	2.7922	0.00768934
BAI3|577	0.0833333	NaN
BAIAP2L1|55971	7.14728	0.00522246
BAIAP2L2|80115	1.44626	0.163181
BAIAP2|10458	2.927	0.00266877
BAIAP3|8938	1.41054	0.0320622
BAK1|578	5.26428	0.00780744
BAMBI|25805	3.48787	0.0091789
BANF1|8815	3.98477	0.00075706
BANF2|140836	0	NaN
BANK1|55024	1.03723e+06	1
BANP|54971	9.16943	0.023967
BAP1|8314	7.70837	0.00316354
BARD1|580	19.5117	0.0631935
BARHL1|56751	8.19134	0.899356
BARHL2|343472	0	NaN
BARX1|56033	4.9958	0.00134928
BARX2|8538	1.05936	0.105311
BASE|317716	0	NaN
BASP1|10409	3.16082	0.00024359
BAT1|7919	8.12067	0.000823496
BAT2L1|84726	45.0693	0.00439608
BAT2L2|23215	19.2958	0.00180466
BAT2|7916	15.8364	0.00163729
BAT3|7917	7.76949	0.0013367
BAT4|7918	9.4586	0.0121713
BAT5|7920	3.79045	0.00666502
BATF2|116071	5.53076	0.385041
BATF3|55509	2.86222	0.017747
BATF|10538	0	NaN
BAX|581	4.98431	0.00423992
BAZ1A|11177	4.19699	0.00171707
BAZ1B|9031	8.4737	0.00122949
BAZ2A|11176	40.8566	0.0129408
BAZ2B|29994	37.3028	0.103031
BBC3|27113	5.59695	0.027558
BBOX1|8424	1.6951	0.77222
BBS10|79738	14.7871	0.0362767
BBS12|166379	5.24107	0.0691211
BBS1|582	35.8641	0.0680708
BBS2|583	18.997	0.0155947
BBS4|585	14.6695	0.0277654
BBS5|129880	9.01378	0.161884
BBS7|55212	11.8163	0.0301065
BBS9|27241	21.2928	0.0923929
BBX|56987	23.3529	0.00882956
BCAM|4059	3.04793	0.00311077
BCAN|63827	0.78851	0.0173152
BCAP29|55973	9.27522	0.00672633
BCAP31|10134	4.77836	0.00109969
BCAR1|9564	8.09684	0.00453792
BCAR3|8412	4.53005	0.00184252
BCAR4|400500	0.0784999	0.32019
BCAS1|8537	0.0784999	0.32019
BCAS2|10286	2.46271	0.00170553
BCAS3|54828	37.3353	0.086524
BCAS4|55653	1.48592	0.0133984
BCAT1|586	0.0833333	NaN
BCAT2|587	7.10852	0.00489531
BCCIP|56647	2.55222	0.00108982
BCDIN3D|144233	19.0922	0.051345
BCHE|590	0.126915	0.0090912
BCKDHA|593	6.53415	0.00365642
BCKDHB|594	7.98303	0.0123436
BCKDK|10295	11.9449	0.00950882
BCL10|8915	10.7782	0.0239811
BCL11A|53335	0.428142	0.363404
BCL11B|64919	0.0833333	NaN
BCL2A1|597	0.0833333	NaN
BCL2L10|10017	0.0833333	NaN
BCL2L11|10018	8.71268	0.00775808
BCL2L12|83596	5.22036	0.0073633
BCL2L13|23786	18.2666	0.0122944
BCL2L14|79370	1.34553	0.801452
BCL2L15|440603	2.59444	0.393428
BCL2L1|598	3.64359	0.00353755
BCL2L2|599	27.8474	0.0244666
BCL2|596	10.6761	0.0710906
BCL3|602	1.86338	0.00163797
BCL6B|255877	6.71744	0.0150767
BCL6|604	0.680099	0.000663556
BCL7A|605	13.8702	0.0263841
BCL7B|9275	8.21437	0.00477659
BCL7C|9274	2.56362	0.00340764
BCL8|606	0.0833333	NaN
BCL9L|283149	15.9651	0.00506246
BCL9|607	23.9705	0.0270074
BCLAF1|9774	3.18957	0.000525268
BCMO1|53630	0.774037	0.3673
BCO2|83875	5.38527	0.404849
BCORL1|63035	10.8818	0.0202402
BCORL2|286554	0	NaN
BCOR|54880	13.45	0.00754226
BCR|613	21.3665	0.00901241
